Fuel_Type,body_type,kms_driven,transmission_type,owner_No,manufacturer,model,Manufacture_year,price,Insurance Validity,Mileage,Engine,Max Power,Torque,Seats
Diesel,Sedan,69383.0,Automatic,3,BMW,BMW 3 Series,2017,1700000.0,Not Available,22.69,1995.0,190.0,400.0,5
Diesel,SUV,157312.0,Manual,4,Mahindra,Mahindra Scorpio,2009,450000.0,Not Available,12.05,2179.0,120.0,290.0,9
Petrol,Hatchback,51531.0,Manual,1,Hyundai,Hyundai i20,2017,500000.0,Not Available,18.6,1197.0,81.83,114.7,5
Diesel,SUV,88098.0,Manual,1,Kia,Kia Seltos,2019,944999.9999999999,Not Available,20.8,1493.0,113.43,250.0,5
Diesel,SUV,96000.0,Manual,1,Honda,Honda BR-V,2016,525000.0,Comprehensive,21.9,1498.0,98.6,200.0,7
Diesel,SUV,77901.0,Manual,1,Hyundai,Hyundai Venue,2019,975000.0,Comprehensive,23.7,1396.0,88.76,219.6,5
Diesel,Sedan,133946.0,Manual,1,Skoda,Skoda Laura,2008,564000.0,Not Available,17.5,1896.0,106.0,25.5,5
Petrol,Hatchback,70593.0,Manual,1,Hyundai,Hyundai i10,2016,326000.0,Third Party insurance,19.81,1086.0,68.05,99.04,5
Petrol,Hatchback,82556.0,Manual,1,Hyundai,Hyundai i20,2015,465000.00000000006,Zero Dep,18.6,1197.0,81.83,114.7,5
Petrol,Hatchback,42160.0,Manual,1,Maruti,Maruti Wagon R,2009,180000.0,Not Available,18.9,1061.0,67.0,84.0,5
Diesel,Sedan,99367.0,Manual,1,Maruti,Maruti Swift Dzire,2018,710000.0,Third Party,28.4,1248.0,74.02,190.0,5
Petrol,Sedan,95329.0,Manual,1,Hyundai,Hyundai Verna,2018,794000.0,Zero Dep,17.0,1591.0,121.3,151.0,5
Petrol,Sedan,72000.0,Manual,1,Maruti,Maruti Swift Dzire,2015,465000.00000000006,Comprehensive,20.85,1197.0,83.14,115.0,5
Diesel,Hatchback,137537.0,Manual,4,Hyundai,Hyundai i20,2011,150000.0,Not Available,21.9,1396.0,90.0,22.4,5
Diesel,Sedan,98000.0,Manual,1,Honda,Honda City,2014,520000.0,Comprehensive,26.0,1498.0,98.6,200.0,5
Diesel,Sedan,152098.0,Manual,3,Chevrolet,Chevrolet Cruze,2010,361000.0,Not Available,18.3,1991.0,147.9,327.0,5
Diesel,Sedan,88329.0,Manual,1,Renault,Renault Scala,2013,390000.0,Comprehensive,21.64,1461.0,84.8,200.0,5
Diesel,SUV,126000.0,Automatic,2,Toyota,Toyota Fortuner,2016,2450000.0,Comprehensive,11.5,2982.0,169.0,343.0,7
Petrol,Hatchback,114866.0,Manual,2,Maruti,Maruti Ritz,2009,93982.0,Comprehensive,21.1,1197.0,85.8,114.0,5
Petrol,Hatchback,27723.0,Manual,1,Maruti,Maruti Baleno,2021,600000.0,Not Available,21.01,1197.0,81.8,113.0,5
Petrol,Sedan,57847.0,Automatic,1,Toyota,Toyota Corolla Altis,2009,395000.0,Comprehensive,14.53,1794.0,138.1,173.0,5
Petrol,Sedan,46557.0,Manual,1,Hyundai,Hyundai Verna,2021,980000.0000000001,Not Available,17.7,1497.0,113.18,143.8,5
Petrol,Hatchback,37983.0,Manual,1,Maruti,Maruti Wagon R,2016,360000.0,Not Available,20.51,998.0,67.04,90.0,5
Petrol,Hatchback,152783.0,Manual,4,Maruti,Maruti Alto,2010,68063.0,Not Available,19.7,796.0,46.3,62.0,5
Diesel,Sedan,69856.0,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2012,1250000.0,Third Party insurance,14.84,1496.0,170.0,400.0,5
Diesel,SUV,60091.0,Automatic,1,Audi,Audi Q5,2013,1850000.0,Third Party insurance,14.16,1968.0,174.3,380.0,5
Petrol,Hatchback,50501.0,Manual,1,Maruti,Maruti Swift,2017,450000.0,Not Available,20.4,1197.0,83.11,113.0,5
Petrol,Sedan,16603.0,Automatic,1,Hyundai,Hyundai Aura,2020,735000.0,Comprehensive,20.1,1197.0,81.86,113.8,5
Cng,Hatchback,40960.0,Manual,1,Maruti,Maruti Celerio,2020,500000.0,Zero Dep,35.6,998.0,55.92,82.1,5
Petrol,Hatchback,65000.0,Manual,1,Hyundai,Hyundai Grand i10,2018,484999.99999999994,Comprehensive,18.9,1197.0,81.86,113.75,5
Diesel,Hatchback,74232.0,Manual,1,Maruti,Maruti Swift,2014,429000.0,Third Party,22.9,1248.0,74.0,190.0,5
Petrol,Hatchback,38892.0,Manual,1,Maruti,Maruti Wagon R,2015,347000.0,Third Party insurance,20.51,998.0,67.04,90.0,5
Diesel,Sedan,72602.0,Automatic,2,Hyundai,Hyundai Verna,2016,695000.0,Comprehensive,19.08,1582.0,126.2,259.9,5
Diesel,SUV,82882.0,Automatic,1,BMW,BMW X5,2014,2450000.0,Third Party insurance,11.7,2993.0,245.0,540.0,5
Diesel,SUV,79329.0,Manual,2,Audi,Audi Q3,2017,2325000.0,Third Party insurance,17.32,1968.0,138.13,320.0,5
Petrol,Sedan,63959.0,Manual,1,Maruti,Maruti Swift Dzire,2013,400000.0,Not Available,19.1,1197.0,85.8,114.0,5
Petrol,Hatchback,10801.0,Manual,1,Tata,Tata Altroz,2022,900000.0,Not Available,19.33,1199.0,86.83,113.0,5
Diesel,SUV,86580.0,Manual,2,Toyota,Toyota Fortuner,2015,1300000.0,Not Available,13.0,2982.0,168.7,343.0,7
Petrol,Sedan,30751.0,Automatic,2,Skoda,Skoda Rapid,2015,330000.0,Not Available,14.3,1598.0,103.52,153.0,5
Petrol,Hatchback,151231.0,Manual,1,Maruti,Maruti Wagon R,2014,250000.0,Not Available,20.51,998.0,67.04,90.0,5
Diesel,SUV,49000.0,Manual,1,Kia,Kia Seltos,2020,1575000.0,Comprehensive,20.8,1493.0,113.43,250.0,5
Petrol,SUV,49000.0,Automatic,1,Kia,Kia Seltos,2019,1475000.0,Comprehensive,16.5,1353.0,138.08,242.0,5
Diesel,Sedan,147640.0,Automatic,3,Mercedes-Benz,Mercedes-Benz C-Class,2006,225000.0,Not Available,14.84,1496.0,170.0,400.0,5
Diesel,Sedan,55000.0,Automatic,1,Audi,Audi A4,2013,1370000.0,Comprehensive,15.2,1968.0,140.8,320.0,5
Petrol,SUV,17284.0,Manual,1,Honda,Honda WR-V,2022,900000.0,Not Available,16.5,1199.0,88.5,110.0,5
Diesel,Sedan,100076.0,Manual,3,Hyundai,Hyundai Xcent,2014,300000.0,Not Available,24.4,1120.0,71.01,180.4,5
Petrol,Hatchback,105180.0,Manual,2,Chevrolet,Chevrolet Spark,2011,60000.0,Not Available,18.0,995.0,62.0,90.3,5
Petrol,Hatchback,85648.0,Manual,1,Maruti,Maruti Alto 800,2018,272000.0,Third Party,22.05,796.0,47.33,69.0,5
Petrol,Hatchback,97229.0,Manual,1,Maruti,Maruti Swift,2018,509000.0,Third Party,22.38,1197.0,88.5,113.0,5
Diesel,Hatchback,74850.0,Manual,1,Maruti,Maruti Baleno,2016,470000.0,Not Available,27.39,1248.0,74.0,190.0,5
Cng,Hatchback,18484.0,Manual,1,Maruti,Maruti S-Presso,2022,539000.0,Comprehensive,31.2,998.0,58.33,78.0,4
Petrol,Hatchback,52509.0,Manual,1,Maruti,Maruti Swift,2018,544000.0,Third Party,22.38,1197.0,88.5,113.0,5
Petrol,Sedan,94970.0,Manual,2,Hyundai,Hyundai Accent,2006,142000.0,Not Available,13.2,1495.0,94.0,12.5,5
Petrol,Hatchback,57000.0,Manual,2,Hyundai,Hyundai i10,2016,345000.0,Comprehensive,20.36,1197.0,78.9,111.8,5
Diesel,Sedan,91547.0,Manual,1,Skoda,Skoda Rapid,2018,965000.0,Third Party insurance,21.13,1498.0,108.6,250.0,5
Petrol,Sedan,42601.0,Manual,1,Maruti,Maruti Swift Dzire,2011,280000.0,Not Available,17.5,1197.0,85.8,114.0,5
Diesel,MUV,208978.0,Manual,1,Maruti,Maruti Ertiga,2013,450000.0,Not Available,20.77,1248.0,88.76,200.0,7
Diesel,SUV,31262.0,Automatic,1,Kia,Kia Seltos,2019,1130000.0,Not Available,17.8,1493.0,113.4,250.0,5
Diesel,SUV,72000.0,Manual,1,Ford,Ford Ecosport,2018,775000.0,Comprehensive,23.0,1498.0,98.96,205.0,5
Diesel,SUV,152633.0,Manual,1,Nissan,Nissan Terrano,2014,216000.0,Not Available,20.45,1461.0,83.8,200.0,5
Petrol,Hatchback,70000.0,Manual,1,Hyundai,Hyundai i20,2017,600000.0,Comprehensive,18.6,1197.0,81.86,117.0,5
Petrol,Sedan,54737.0,Automatic,1,Audi,Audi A3,2018,2089999.9999999998,Comprehensive,19.2,1395.0,150.0,250.0,5
Diesel,SUV,97845.0,Manual,1,Mahindra,Mahindra XUV500,2020,1011999.9999999999,Not Available,15.1,2179.0,152.87,360.0,7
Petrol,Hatchback,18240.0,Manual,1,Maruti,Maruti Swift,2022,630000.0,Not Available,22.38,1197.0,88.5,113.0,5
Diesel,SUV,90000.0,Manual,2,Tata,Tata Safari Storme,2015,590000.0,Comprehensive,14.1,2179.0,147.94,320.0,7
Diesel,Sedan,65262.0,Automatic,1,Jaguar,Jaguar XJ,2014,3800000.0,Comprehensive,14.47,2993.0,301.73,689.0,5
Petrol,Sedan,86703.0,Manual,1,Hyundai,Hyundai Verna,2018,875000.0,Zero Dep,17.0,1591.0,121.3,151.0,5
Petrol,Sedan,16000.0,Manual,1,Skoda,Skoda Slavia,2022,1110000.0,Third Party insurance,19.47,999.0,113.98,178.0,5
Petrol,Hatchback,48409.0,Manual,1,Hyundai,Hyundai EON,2018,280000.0,Not Available,21.1,814.0,55.2,74.5,5
Petrol,Hatchback,102912.0,Manual,1,Maruti,Maruti Swift,2012,364000.0,Comprehensive,22.38,1197.0,88.5,113.0,5
Petrol,Hatchback,37025.0,Manual,1,Renault,Renault KWID,2019,352000.0,Third Party insurance,22.25,799.0,53.26,72.0,5
Petrol,Hatchback,164910.0,Manual,1,Nissan,Nissan Micra Active,2015,215000.0,Not Available,19.49,1198.0,67.04,104.0,5
Diesel,Sedan,68243.0,Manual,2,Volkswagen,Volkswagen Vento,2012,300000.0,Not Available,20.54,1598.0,103.6,250.0,5
Petrol,Hatchback,110728.0,Manual,1,Hyundai,Hyundai i10,2012,231000.0,Not Available,20.36,1197.0,78.9,111.8,5
Diesel,Sedan,69492.0,Manual,1,Hyundai,Hyundai Verna,2020,1156000.0,Not Available,25.0,1493.0,113.45,250.0,5
Diesel,Hatchback,72480.0,Manual,1,Maruti,Maruti Swift,2013,400000.0,Not Available,22.9,1248.0,74.0,190.0,5
Petrol,Hatchback,120094.0,Manual,1,Hyundai,Hyundai i20,2016,500000.0,Not Available,18.6,1197.0,81.83,114.7,5
Diesel,Hatchback,118149.0,Manual,3,Maruti,Maruti Swift,2013,350000.0,Not Available,22.9,1248.0,74.0,190.0,5
Petrol,Hatchback,68000.0,Automatic,3,Honda,Honda Brio,2015,385000.0,Third Party,16.5,1198.0,86.8,109.0,5
Petrol,Minivans,45663.0,Manual,3,Maruti,Maruti Omni,2014,94353.0,Not Available,16.8,796.0,34.2,59.0,8
Petrol,Hatchback,62626.0,Manual,1,Maruti,Maruti Alto 800,2012,96295.0,Not Available,22.74,796.0,47.3,69.0,5
Cng,Minivans,32317.0,Manual,1,Maruti,Maruti Eeco,2022,570000.0,Not Available,20.88,1196.0,61.68,85.0,5
Petrol,Hatchback,65733.0,Manual,2,Hyundai,Hyundai i20,2010,117000.0,Not Available,18.5,1197.0,80.0,11.4,5
Petrol,Hatchback,21388.0,Manual,1,Tata,Tata Altroz,2020,537000.0,Third Party,19.33,1199.0,86.83,113.0,5
Diesel,Sedan,71448.0,Automatic,3,Maruti,Maruti Swift Dzire,2019,678000.0,Third Party insurance,28.4,1248.0,74.02,190.0,5
Petrol,Sedan,63385.0,Manual,1,Honda,Honda Amaze,2018,541000.0,Third Party insurance,19.5,1199.0,88.76,110.0,5
Petrol,Hatchback,60048.0,Manual,1,Hyundai,Hyundai i20,2019,578000.0,Third Party insurance,18.6,1197.0,81.86,117.0,5
Petrol,Hatchback,45926.0,Manual,1,Hyundai,Hyundai EON,2015,200000.0,Not Available,21.1,814.0,55.2,74.5,5
Petrol,SUV,19876.0,Manual,1,Maruti,Maruti Vitara Brezza,2021,750000.0,Not Available,17.03,1462.0,103.26,138.0,5
Diesel,Hatchback,69000.0,Manual,1,Hyundai,Hyundai i20,2017,675000.0,Comprehensive,22.54,1396.0,88.76,219.66,5
Petrol,SUV,65000.0,Manual,1,Maruti,Maruti Vitara Brezza,2021,894999.9999999999,Comprehensive,17.03,1462.0,103.26,138.0,5
Petrol,Hatchback,37386.0,Manual,1,Hyundai,Hyundai Grand i10,2015,420000.0,Not Available,18.9,1197.0,82.0,114.0,5
Petrol,Hatchback,104590.0,Manual,1,Maruti,Maruti Baleno,2020,550000.0,Not Available,21.01,1197.0,81.8,113.0,5
Petrol,Sedan,57794.0,Manual,1,Maruti,Maruti Swift Dzire,2021,725000.0,Not Available,22.41,1197.0,88.5,113.0,5
Diesel,SUV,105072.0,Manual,1,Ford,Ford Ecosport,2015,420000.0,Not Available,22.7,1498.0,89.84,204.0,5
Petrol,Sedan,176550.0,Manual,3,Honda,Honda Civic,2007,150000.0,Not Available,13.5,1799.0,130.0,172.0,5
Diesel,Sedan,52000.0,Manual,1,Hyundai,Hyundai Verna,2016,785000.0,Comprehensive,23.9,1582.0,126.2,259.9,5
Petrol,Hatchback,26124.0,Manual,1,Tata,Tata Altroz,2020,459999.99999999994,Not Available,19.33,1199.0,86.83,113.0,5
Petrol,Sedan,35925.0,Manual,1,Maruti,Maruti Ciaz,2018,750000.0,Not Available,20.73,1373.0,91.1,130.0,5
Petrol,Sedan,64816.0,Manual,2,Mahindra Renault,Mahindra Renault Logan,2008,73000.0,Not Available,13.0,1598.0,84.5,13.0,5
Diesel,MUV,92701.0,Manual,4,Mahindra,Mahindra Bolero,2008,108000.0,Not Available,13.6,2523.0,63.0,180.0,7
Petrol,Hatchback,38439.0,Manual,1,Maruti,Maruti Celerio,2019,419000.00000000006,Third Party insurance,25.24,998.0,65.71,89.0,5
Petrol,SUV,45531.0,Manual,1,Ford,Ford Ecosport,2017,549000.0,Comprehensive,15.85,1499.0,110.4,140.0,5
Petrol,Sedan,33000.0,Manual,1,Maruti,Maruti Swift Dzire,2021,710000.0,Comprehensive,22.41,1197.0,88.5,113.0,5
Petrol,Hatchback,71098.0,Manual,2,Maruti,Maruti Swift,2015,426000.0,Comprehensive,22.38,1197.0,88.5,113.0,5
Diesel,SUV,99432.0,Manual,1,Mahindra,Mahindra XUV500,2014,633000.0,Comprehensive,15.1,2179.0,140.0,330.0,7
Petrol,Hatchback,24068.0,Automatic,2,Renault,Renault KWID,2020,440000.00000000006,Not Available,22.0,999.0,67.0,91.0,5
Diesel,Hatchback,85445.0,Manual,3,Ford,Ford Figo,2013,250000.0,Not Available,20.0,1399.0,68.05,160.0,5
Diesel,Sedan,112097.0,Automatic,4,Volkswagen,Volkswagen Jetta,2008,476999.99999999994,Not Available,15.5,1896.0,105.0,25.5,5
Diesel,Hatchback,80008.0,Manual,1,Hyundai,Hyundai Grand i10,2017,470000.0,Not Available,24.0,1120.0,70.0,160.0,5
Diesel,Sedan,96496.0,Manual,2,Volkswagen,Volkswagen Vento,2013,400000.0,Not Available,20.54,1598.0,103.6,250.0,5
Diesel,SUV,75744.0,Manual,1,Nissan,Nissan Terrano,2014,550000.0,Not Available,19.01,1461.0,108.5,248.0,5
Diesel,Hatchback,70000.0,Automatic,1,Maruti,Maruti Ignis,2017,545000.0,Comprehensive,26.8,1248.0,74.0,190.0,5
Diesel,Hatchback,85000.0,Manual,1,Hyundai,Hyundai i20 Active,2015,565000.0,Comprehensive,21.19,1396.0,88.76,219.66,5
Petrol,Hatchback,15092.0,Manual,1,Maruti,Maruti Alto 800,2022,409999.99999999994,Not Available,22.05,796.0,47.33,69.0,5
Petrol,Sedan,117131.0,Manual,3,Honda,Honda Amaze,2014,380000.0,Not Available,18.0,1198.0,86.7,109.0,5
Petrol,Hatchback,32802.0,Automatic,2,Maruti,Maruti Wagon R Stingray,2016,400000.0,Not Available,20.51,998.0,67.04,90.0,5
Petrol,Hatchback,39201.0,Manual,1,Maruti,Maruti Baleno,2016,650000.0,Not Available,21.4,1197.0,83.1,115.0,5
Diesel,SUV,101884.0,Automatic,1,Kia,Kia Seltos,2019,1260000.0,Not Available,17.8,1493.0,113.4,250.0,5
Diesel,Hatchback,152702.0,Manual,2,Maruti,Maruti Swift,2014,450000.0,Not Available,25.2,1248.0,74.0,190.0,5
Petrol,Hatchback,74729.0,Manual,1,Hyundai,Hyundai EON,2014,210000.0,Third Party,21.1,814.0,55.2,74.5,5
Petrol,SUV,9009.0,Manual,1,Tata,Tata Nexon,2022,990000.0,Not Available,17.33,1199.0,118.35,170.0,5
Petrol,SUV,10785.0,Manual,1,Maruti,Maruti SX4 S Cross,2020,1059000.0,Zero Dep,18.55,1462.0,103.25,138.0,5
Petrol,Hatchback,85374.0,Manual,1,Hyundai,Hyundai Grand i10,2017,426000.0,Third Party insurance,18.9,1197.0,81.86,113.75,5
Petrol,Hatchback,36495.0,Manual,1,Hyundai,Hyundai i10,2011,175000.0,Not Available,20.36,1197.0,78.9,111.7,5
Diesel,Hatchback,57095.0,Manual,2,Volkswagen,Volkswagen Polo,2012,220000.00000000003,Not Available,22.07,1199.0,73.9,180.0,5
Diesel,Hatchback,20199.0,Manual,1,Hyundai,Hyundai i20,2022,1000000.0,Not Available,25.0,1493.0,98.63,240.26,5
Petrol,Hatchback,1782.0,Manual,1,Renault,Renault KWID,2022,530000.0,Not Available,21.46,999.0,67.06,91.0,5
Petrol,SUV,182946.0,Manual,1,Hyundai,Hyundai Creta,2017,700000.0,Not Available,15.29,1591.0,121.3,151.0,5
Petrol,Hatchback,20685.0,Manual,1,Renault,Renault KWID,2019,299000.0,Not Available,25.17,799.0,53.3,72.0,5
Petrol,Hatchback,51284.0,Manual,1,Hyundai,Hyundai EON,2015,250000.0,Not Available,21.1,814.0,55.2,74.5,5
Petrol,MUV,83000.0,Manual,1,Maruti,Maruti Ertiga,2020,894999.9999999999,Comprehensive,19.34,1462.0,103.0,138.0,7
Petrol,Hatchback,36661.0,Manual,1,Maruti,Maruti Alto 800,2019,322000.0,Not Available,24.7,796.0,47.3,69.0,5
Petrol,SUV,44143.0,Manual,1,Mahindra,Mahindra Thar,2022,1400000.0,Not Available,15.2,1997.0,150.0,300.0,4
Petrol,Sedan,108168.0,Manual,4,Honda,Honda City,2006,150000.0,Not Available,17.7,1497.0,78.0,12.7,5
Petrol,Hatchback,69475.0,Automatic,1,Maruti,Maruti Alto K10,2018,310000.0,Not Available,23.95,998.0,67.1,90.0,5
Diesel,SUV,96294.0,Manual,2,Mahindra,Mahindra XUV500,2013,500000.0,Not Available,15.1,2179.0,140.0,330.0,7
Petrol,SUV,48000.0,Manual,1,Hyundai,Hyundai Creta,2017,825000.0,Comprehensive,15.8,1591.0,121.3,151.0,5
Diesel,SUV,34970.0,Manual,1,Maruti,Maruti Vitara Brezza,2018,810000.0,Third Party insurance,24.3,1248.0,88.5,200.0,5
Petrol,Sedan,49931.0,Manual,1,Hyundai,Hyundai Aura,2020,649000.0,Third Party,20.5,1197.0,81.86,113.8,5
Petrol,Hatchback,49500.0,Manual,1,Maruti,Maruti Baleno,2018,670000.0,Comprehensive,21.4,1197.0,83.1,115.0,5
Diesel,SUV,44376.0,Automatic,1,Kia,Kia Seltos,2019,1525000.0,Comprehensive,18.0,1493.0,113.43,250.0,5
Diesel,Hatchback,49225.0,Manual,1,Maruti,Maruti Swift,2018,655000.0,Comprehensive,28.4,1248.0,74.0,190.0,5
Petrol,Hatchback,68843.0,Manual,1,Tata,Tata Tiago,2020,493000.0,Comprehensive,19.01,1199.0,84.82,113.0,5
Petrol,Hatchback,60318.0,Manual,1,Maruti,Maruti Wagon R,2009,325000.0,Comprehensive,21.79,998.0,67.05,90.0,5
Diesel,Hatchback,101014.0,Automatic,1,Maruti,Maruti Swift,2018,550000.0,Zero Dep,28.4,1248.0,74.0,190.0,5
Petrol,Hatchback,44319.0,Automatic,2,Renault,Renault KWID,2020,376000.0,Not Available,22.0,999.0,67.0,91.0,5
Petrol,Hatchback,49422.0,Manual,1,Volkswagen,Volkswagen Polo,2017,337000.0,Not Available,16.2,1199.0,74.0,110.0,5
Petrol,SUV,44934.0,Automatic,1,Tata,Tata Nexon,2021,1044999.9999999999,Not Available,16.35,1199.0,118.36,170.0,5
Diesel,Sedan,251066.0,Manual,1,Maruti,Maruti Swift Dzire,2011,118000.0,Not Available,19.3,1248.0,73.9,190.0,5
Diesel,Sedan,208708.0,Manual,1,Maruti,Maruti Ciaz,2017,436000.00000000006,Not Available,28.09,1248.0,88.5,200.0,5
Petrol,SUV,36107.0,Automatic,1,Hyundai,Hyundai Venue,2020,861000.0,Not Available,18.15,998.0,118.35,172.0,5
Petrol,SUV,50854.0,Manual,1,Honda,Honda WR-V,2019,590000.0,Third Party,17.5,1199.0,88.7,110.0,5
Petrol,Hatchback,7985.0,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,553000.0,Not Available,20.7,1197.0,81.86,113.8,5
Diesel,SUV,47913.0,Manual,1,Mahindra,Mahindra TUV 300,2017,429000.0,Not Available,18.49,1493.0,100.0,240.0,7
Petrol,Hatchback,138907.0,Manual,1,Maruti,Maruti Baleno,2017,500000.0,Not Available,21.4,1197.0,83.1,115.0,5
Diesel,Hatchback,201161.0,Manual,1,Maruti,Maruti Ritz,2010,108000.0,Not Available,21.1,1248.0,73.9,113.0,5
Diesel,SUV,124143.0,Manual,1,Mahindra,Mahindra XUV500,2015,482000.0,Not Available,15.1,2179.0,140.0,330.0,7
Petrol,Sedan,65396.0,Manual,2,Honda,Honda Amaze,2017,422000.0,Third Party insurance,19.5,1199.0,88.76,110.0,5
Petrol,Hatchback,45746.0,Manual,1,Hyundai,Hyundai i10,2011,206000.0,Third Party insurance,20.36,1197.0,78.9,111.7,5
Petrol,Sedan,90560.0,Manual,1,Maruti,Maruti Ciaz,2017,630000.0,Not Available,20.73,1373.0,91.1,130.0,5
Petrol,SUV,48350.0,Automatic,1,Honda,Honda CR-V,2015,1390000.0,Comprehensive,12.0,2354.0,187.4,226.0,5
Diesel,Sedan,66000.0,Manual,1,Honda,Honda Amaze,2017,525000.0,Comprehensive,25.8,1498.0,98.6,200.0,5
Petrol,Hatchback,1989.0,Manual,1,Maruti,Maruti Alto 800,2022,364000.0,Not Available,22.05,796.0,47.33,69.0,5
Petrol,Hatchback,110818.0,Manual,1,Hyundai,Hyundai EON,2014,200000.0,Not Available,21.1,814.0,55.2,74.5,5
Diesel,SUV,89000.0,Automatic,2,Hyundai,Hyundai Creta,2017,975000.0,Comprehensive,17.6,1582.0,126.2,259.87,5
Petrol,Hatchback,67225.0,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,250000.0,Not Available,18.15,1198.0,82.0,115.0,6
Diesel,SUV,96937.0,Manual,1,Tata,Tata Harrier,2020,1300000.0,Not Available,17.0,1956.0,138.1,350.0,5
Diesel,Hatchback,160145.0,Manual,1,Maruti,Maruti Swift,2010,200000.0,Not Available,17.8,1248.0,75.0,190.0,5
Petrol,MUV,85017.0,Manual,1,Honda,Honda Mobilio,2015,450000.0,Not Available,17.3,1497.0,117.3,145.0,7
Petrol,Hatchback,86719.0,Manual,1,Hyundai,Hyundai i10,2009,150000.0,Not Available,19.81,1086.0,68.05,99.04,5
Diesel,Sedan,106311.0,Manual,2,Tata,Tata Manza,2012,244000.0,Comprehensive,19.0,1248.0,90.0,200.0,5
Petrol,Hatchback,66328.0,Manual,1,Honda,Honda Brio,2018,350000.0,Not Available,18.5,1198.0,86.8,109.0,5
Petrol,Sedan,132528.0,Manual,1,Honda,Honda City,1999,100000.0,Third Party,13.0,1343.0,90.0,11.3,5
Diesel,Sedan,62285.0,Automatic,1,Jaguar,Jaguar XF,2019,3100000.0,Third Party insurance,19.33,1999.0,177.0,430.0,5
Diesel,Hatchback,183619.0,Manual,1,Hyundai,Hyundai i20,2011,179000.0,Not Available,21.9,1396.0,90.0,22.4,5
Diesel,SUV,27019.0,Manual,1,Mahindra,Mahindra Bolero Power Plus,2019,900000.0,Not Available,16.5,1493.0,70.0,195.0,7
Petrol,Hatchback,46848.0,Manual,1,Hyundai,Hyundai i10,2011,190000.0,Comprehensive,20.36,1197.0,78.9,111.7,5
Petrol,SUV,16424.0,Manual,1,Renault,Renault Kiger,2021,547000.0,Not Available,20.5,999.0,98.63,160.0,5
Petrol,Sedan,89525.0,Manual,2,Maruti,Maruti Ciaz,2015,509999.99999999994,Not Available,20.73,1373.0,91.1,130.0,5
Diesel,SUV,39657.0,Automatic,1,Hyundai,Hyundai Creta,2020,1650000.0,Not Available,18.5,1493.0,113.42,250.0,5
Petrol,SUV,44516.0,Manual,1,Skoda,Skoda Kushaq,2021,1000000.0,Comprehensive,19.2,999.0,113.98,178.0,5
Diesel,Sedan,129267.0,Manual,1,Maruti,Maruti Swift Dzire,2016,580000.0,Not Available,26.59,1248.0,74.0,190.0,5
Petrol,Hatchback,77497.0,Manual,1,Hyundai,Hyundai EON,2017,250000.0,Not Available,21.1,814.0,55.2,74.5,5
Diesel,Hatchback,74953.0,Manual,4,Maruti,Maruti Swift,2015,310000.0,Not Available,25.2,1248.0,74.0,190.0,5
Diesel,Sedan,153007.0,Manual,2,Maruti,Maruti Ciaz,2016,400000.0,Not Available,28.09,1248.0,88.5,200.0,5
Petrol,Hatchback,75415.0,Manual,2,Maruti,Maruti Alto,2008,94723.0,Not Available,19.7,796.0,46.3,62.0,5
Petrol,MUV,32516.0,Manual,1,Maruti,Maruti Ertiga,2022,602000.0,Not Available,20.51,1462.0,101.65,136.8,7
Petrol,SUV,49972.0,Manual,1,Kia,Kia Sonet,2022,900000.0,Third Party,18.4,1197.0,81.86,115.0,5
Petrol,Hatchback,174077.0,Manual,1,Maruti,Maruti Alto,2006,54000.0,Not Available,19.7,796.0,46.3,62.0,5
Petrol,Hatchback,72434.0,Manual,3,Maruti,Maruti Alto,2011,110000.00000000001,Not Available,19.7,796.0,46.3,62.0,5
Petrol,Sedan,34185.0,Manual,3,Ford,Ford Aspire,2015,300000.0,Not Available,18.16,1196.0,86.8,112.0,5
Petrol,SUV,29336.0,Manual,2,Nissan,Nissan Magnite,2021,417000.0,Not Available,18.75,999.0,71.02,96.0,5
Petrol,Hatchback,71501.0,Manual,1,Hyundai,Hyundai Grand i10,2015,325000.0,Not Available,18.9,1197.0,82.0,114.0,5
Petrol,SUV,68279.0,Manual,1,Kia,Kia Seltos,2019,1200000.0,Not Available,16.5,1353.0,138.08,242.0,5
Diesel,Sedan,99761.0,Manual,2,Maruti,Maruti Swift Dzire,2012,211000.0,Not Available,23.4,1248.0,74.0,190.0,5
Petrol,SUV,46865.0,Automatic,1,Kia,Kia Seltos,2021,1450000.0,Not Available,16.5,1353.0,138.08,242.0,5
Diesel,Hatchback,158924.0,Manual,1,Hyundai,Hyundai Grand i10,2014,270000.0,Not Available,24.0,1120.0,70.0,160.0,5
Diesel,Hatchback,94905.0,Manual,1,Hyundai,Hyundai i20,2014,300000.0,Not Available,21.9,1396.0,88.76,219.6,5
Diesel,Sedan,80607.0,Manual,2,Honda,Honda City,2014,442000.0,Not Available,26.0,1498.0,98.6,200.0,5
Petrol,Hatchback,33055.0,Automatic,2,Maruti,Maruti Swift,2020,508000.0,Not Available,21.21,1197.0,81.8,113.0,5
Diesel,SUV,91873.0,Manual,2,Mahindra,Mahindra XUV500,2012,400000.0,Not Available,15.1,2179.0,140.0,330.0,7
